route,point,territory,house,route_id
2,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",1701
2,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",1702
2,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",1703
2,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,1704
2,Savar,Savar,"Agrani Trading Company Ltd, Savar",1705
2,Board Bazar,Tongi,Azahar Trading Ltd.,1706
2,EPZ,CTG Port,Zawad Enterprise,1707
2,Fouzderhat,Sitakunda,Arafa Store,1708
2,Dewanhat,Kotwali (CTG),MAQ Distribution,1709
2,Chandpur,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",1710
2,Cumilla-1,Cumilla-1,M/S Rupali Traders,1711
2,Daudkandi,Daudkandi,Abdul Latif Chowdhury,1712
2,Feni,Feni-1,Rokeya & Sons,1713
2,Laksham,Laksam,M/S. Momin Store,1714
2,Bogura,Bogura-1,Mr Brothers,1715
2,Ishwardi,Ishwardi,Daffodils,1716
2,Pabna,Pabna,Sales Connect Limited,1717
2,Dinajpur,Dinajpur,Moulovi Brothers,1718
2,Joypurhat,Joypurhat,M/S. Spectrum Trading Corporation,1719
2,Chapai Nawabganj,Chapai,M/S Haque & Co.,1720
2,Naogaon,Naogaon,Channa & Brothers,1721
2,Natore,Natore,Sumon Trading Corporation,1722
2,Rajshahi-1,Rajshahi 1,M/S Abul Hossain,1723
2,Kurigram,Kurigram,"Asiatic Distributions Limited, Kurigram",1724
2,Lalmonirhat,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,1725
2,Rangpur,Rangpur,"Shaireen Enterprise, Rangpur",1726
2,Saidpur,Saidpur,"Shaireen Enterprise, Nilphamary",1727
20,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",1728
20,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",1729
20,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",1730
20,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",1731
20,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",1732
20,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,1733
20,Savar,Savar,"Agrani Trading Company Ltd, Savar",1734
20,Tongi,Tongi,Azahar Trading Ltd.,1735
20,EPZ,CTG Port,Zawad Enterprise,1736
20,Sitakunda,Sitakunda,Arafa Store,1737
20,Dewanhat,Kotwali (CTG),MAQ Distribution,1738
20,Chandpur,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",1739
20,Cumilla-1,Cumilla-1,M/S Rupali Traders,1740
20,Daudkandi,Daudkandi,Abdul Latif Chowdhury,1741
20,Feni,Feni-1,Rokeya & Sons,1742
20,Laksham,Laksam,M/S. Momin Store,1743
20,Bogura,Bogura-1,Mr Brothers,1744
20,Ishwardi,Ishwardi,Daffodils,1745
20,Pabna,Pabna,Sales Connect Limited,1746
20,Dinajpur,Dinajpur,Moulovi Brothers,1747
20,Joypurhat,Joypurhat,M/S. Spectrum Trading Corporation,1748
20,Chapai Nawabganj,Chapai,M/S Haque & Co.,1749
20,Naogaon,Naogaon,Channa & Brothers,1750
20,Natore,Natore,Sumon Trading Corporation,1751
20,Rajshahi-1,Rajshahi 1,M/S Abul Hossain,1752
20,Ulipur,Kurigram,"Asiatic Distributions Limited, Kurigram",1753
20,Phulbari,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,1754
20,Dhap,Rangpur,"Shaireen Enterprise, Rangpur",1755
20,Parbatipur,Saidpur,"Shaireen Enterprise, Nilphamary",1756
200,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",1757
201,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1758
201,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1759
201,Keraniganj,Sutrapur,Sales Promotion Service,1760
201,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1761
201,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",1762
201,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1763
201,Bashon,Joydebpur,M/S. A.M.I & Company,1764
201,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1765
201,Raipur,Laxmipur,M/S Sanjib Mazumder,1766
201,Nabinagar,B. Baria,ADL B.BARIA,1767
201,Sayestaganj,Habiganj,ADL Habiganj,1768
201,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1769
201,Fulbaria,Mymensingh 1,Noor Sons,1770
201,Mohanganj,Netrokona,Shashi Mohan Roy,1771
201,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1772
201,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1773
201,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1774
201,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1775
201,Derai,Sunamganj,Moula Baksh Karim Boksh,1776
201,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1777
201,Navaron,Jashore-1,M/S Azizur Rahman,1778
201,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1779
201,Kolaroya,Satkhira,M/S Sheikh Brothers,1780
201,Sarajganj,Chuadanga,Desh Trade Link,1781
201,Shailkupa,Jhenaidah,Sanaullah Traders,1782
201,Basgram,Kushtia,Joarder Traders,1783
201,Binodpur,Magura,Akram Enterprise,1784
201,Amtali,Barguna,"Hajee & Sons, Barguna",1785
201,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1786
201,Bangla Bazar,Bhola,A. Rahman & Sons,1787
201,Dumki,Patuakhali,Hajee & Sons,1788
201,Bhanga,Faridpur,AKHTER ENTERPRISE,1789
201,Kashiani,Madaripur,Kazi Sayed Ali,1790
201,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1791
201,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1792
202,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1793
202,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1794
202,Keraniganj,Sutrapur,Sales Promotion Service,1795
202,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1796
202,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",1797
202,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1798
202,Bashon,Joydebpur,M/S. A.M.I & Company,1799
202,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1800
202,Raipur,Laxmipur,M/S Sanjib Mazumder,1801
202,Nabinagar,B. Baria,ADL B.BARIA,1802
202,Sayestaganj,Habiganj,ADL Habiganj,1803
202,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1804
202,Fulbaria,Mymensingh 1,Noor Sons,1805
202,Mohanganj,Netrokona,Shashi Mohan Roy,1806
202,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1807
202,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1808
202,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1809
202,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1810
202,Derai,Sunamganj,Moula Baksh Karim Boksh,1811
202,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1812
202,Navaron,Jashore-1,M/S Azizur Rahman,1813
202,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1814
202,Kolaroya,Satkhira,M/S Sheikh Brothers,1815
202,Sarajganj,Chuadanga,Desh Trade Link,1816
202,Shailkupa,Jhenaidah,Sanaullah Traders,1817
202,Basgram,Kushtia,Joarder Traders,1818
202,Binodpur,Magura,Akram Enterprise,1819
202,Amtali,Barguna,"Hajee & Sons, Barguna",1820
202,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1821
202,Bangla Bazar,Bhola,A. Rahman & Sons,1822
202,Dumki,Patuakhali,Hajee & Sons,1823
202,Bhanga,Faridpur,AKHTER ENTERPRISE,1824
202,Kashiani,Madaripur,Kazi Sayed Ali,1825
202,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1826
202,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1827
203,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1828
203,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1829
203,Keraniganj,Sutrapur,Sales Promotion Service,1830
203,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1831
203,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",1832
203,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1833
203,Bashon,Joydebpur,M/S. A.M.I & Company,1834
203,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1835
203,Raipur,Laxmipur,M/S Sanjib Mazumder,1836
203,Nabinagar,B. Baria,ADL B.BARIA,1837
203,Sayestaganj,Habiganj,ADL Habiganj,1838
203,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1839
203,Fulbaria,Mymensingh 1,Noor Sons,1840
203,Mohanganj,Netrokona,Shashi Mohan Roy,1841
203,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1842
203,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1843
203,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1844
203,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1845
203,Derai,Sunamganj,Moula Baksh Karim Boksh,1846
203,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1847
203,Navaron,Jashore-1,M/S Azizur Rahman,1848
203,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1849
203,Kolaroya,Satkhira,M/S Sheikh Brothers,1850
203,Sarajganj,Chuadanga,Desh Trade Link,1851
203,Shailkupa,Jhenaidah,Sanaullah Traders,1852
203,Basgram,Kushtia,Joarder Traders,1853
203,Binodpur,Magura,Akram Enterprise,1854
203,Amtali,Barguna,"Hajee & Sons, Barguna",1855
203,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1856
203,Bangla Bazar,Bhola,A. Rahman & Sons,1857
203,Bhanga,Faridpur,AKHTER ENTERPRISE,1858
203,Kashiani,Madaripur,Kazi Sayed Ali,1859
203,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1860
203,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1861
204,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1862
204,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1863
204,Keraniganj,Sutrapur,Sales Promotion Service,1864
204,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1865
204,Manikganj,Manikganj,"Agrani Trading Company Ltd, Savar",1866
204,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1867
204,Bashon,Joydebpur,M/S. A.M.I & Company,1868
204,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1869
204,Raipur,Laxmipur,M/S Sanjib Mazumder,1870
204,Nabinagar,B. Baria,ADL B.BARIA,1871
204,Sayestaganj,Habiganj,ADL Habiganj,1872
204,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1873
204,Fulbaria,Mymensingh 1,Noor Sons,1874
204,Mohanganj,Netrokona,Shashi Mohan Roy,1875
204,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1876
204,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1877
204,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1878
204,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1879
204,Derai,Sunamganj,Moula Baksh Karim Boksh,1880
204,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1881
204,Navaron,Jashore-1,M/S Azizur Rahman,1882
204,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1883
204,Kolaroya,Satkhira,M/S Sheikh Brothers,1884
204,Sarajganj,Chuadanga,Desh Trade Link,1885
204,Shailkupa,Jhenaidah,Sanaullah Traders,1886
204,Basgram,Kushtia,Joarder Traders,1887
204,Binodpur,Magura,Akram Enterprise,1888
204,Amtali,Barguna,"Hajee & Sons, Barguna",1889
204,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1890
204,Bangla Bazar,Bhola,A. Rahman & Sons,1891
204,Bhanga,Faridpur,AKHTER ENTERPRISE,1892
204,Kashiani,Madaripur,Kazi Sayed Ali,1893
204,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1894
204,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1895
205,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1896
205,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1897
205,Keraniganj,Sutrapur,Sales Promotion Service,1898
205,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1899
205,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1900
205,Bashon,Joydebpur,M/S. A.M.I & Company,1901
205,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1902
205,Raipur,Laxmipur,M/S Sanjib Mazumder,1903
205,Nabinagar,B. Baria,ADL B.BARIA,1904
205,Sayestaganj,Habiganj,ADL Habiganj,1905
205,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1906
205,Fulbaria,Mymensingh 1,Noor Sons,1907
205,Mohanganj,Netrokona,Shashi Mohan Roy,1908
205,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1909
205,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1910
205,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1911
205,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1912
205,Derai,Sunamganj,Moula Baksh Karim Boksh,1913
205,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1914
205,Navaron,Jashore-1,M/S Azizur Rahman,1915
205,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1916
205,Kolaroya,Satkhira,M/S Sheikh Brothers,1917
205,Sarajganj,Chuadanga,Desh Trade Link,1918
205,Shailkupa,Jhenaidah,Sanaullah Traders,1919
205,Basgram,Kushtia,Joarder Traders,1920
205,Binodpur,Magura,Akram Enterprise,1921
205,Amtali,Barguna,"Hajee & Sons, Barguna",1922
205,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1923
205,Bangla Bazar,Bhola,A. Rahman & Sons,1924
205,Bhanga,Faridpur,AKHTER ENTERPRISE,1925
205,Kashiani,Madaripur,Kazi Sayed Ali,1926
205,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1927
205,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1928
206,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1929
206,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1930
206,Keraniganj,Sutrapur,Sales Promotion Service,1931
206,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1932
206,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1933
206,Bashon,Joydebpur,M/S. A.M.I & Company,1934
206,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1935
206,Raipur,Laxmipur,M/S Sanjib Mazumder,1936
206,Nabinagar,B. Baria,ADL B.BARIA,1937
206,Sayestaganj,Habiganj,ADL Habiganj,1938
206,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1939
206,Fulbaria,Mymensingh 1,Noor Sons,1940
206,Mohanganj,Netrokona,Shashi Mohan Roy,1941
206,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1942
206,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1943
206,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1944
206,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1945
206,Derai,Sunamganj,Moula Baksh Karim Boksh,1946
206,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1947
206,Navaron,Jashore-1,M/S Azizur Rahman,1948
206,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1949
206,Kolaroya,Satkhira,M/S Sheikh Brothers,1950
206,Sarajganj,Chuadanga,Desh Trade Link,1951
206,Shailkupa,Jhenaidah,Sanaullah Traders,1952
206,Basgram,Kushtia,Joarder Traders,1953
206,Binodpur,Magura,Akram Enterprise,1954
206,Amtali,Barguna,"Hajee & Sons, Barguna",1955
206,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1956
206,Bangla Bazar,Bhola,A. Rahman & Sons,1957
206,Bhanga,Faridpur,AKHTER ENTERPRISE,1958
206,Kashiani,Madaripur,Kazi Sayed Ali,1959
206,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1960
206,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1961
207,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1962
207,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1963
207,Keraniganj,Sutrapur,Sales Promotion Service,1964
207,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1965
207,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1966
207,Bashon,Joydebpur,M/S. A.M.I & Company,1967
207,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1968
207,Raipur,Laxmipur,M/S Sanjib Mazumder,1969
207,Nabinagar,B. Baria,ADL B.BARIA,1970
207,Sayestaganj,Habiganj,ADL Habiganj,1971
207,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1972
207,Fulbaria,Mymensingh 1,Noor Sons,1973
207,Mohanganj,Netrokona,Shashi Mohan Roy,1974
207,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,1975
207,Raipura,Bhairab,"J R Corporation Limited, Bhairab",1976
207,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,1977
207,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",1978
207,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,1979
207,Navaron,Jashore-1,M/S Azizur Rahman,1980
207,Senerbazar,Khulna Metro-1,Rafiq Enterprise,1981
207,Kolaroya,Satkhira,M/S Sheikh Brothers,1982
207,Shailkupa,Jhenaidah,Sanaullah Traders,1983
207,Binodpur,Magura,Akram Enterprise,1984
207,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,1985
207,Bangla Bazar,Bhola,A. Rahman & Sons,1986
207,Bhanga,Faridpur,AKHTER ENTERPRISE,1987
207,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),1988
207,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),1989
208,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,1990
208,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,1991
208,Keraniganj,Sutrapur,Sales Promotion Service,1992
208,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,1993
208,Nagarpur,Tangail,"Agrani Trading Company Ltd, Tangail",1994
208,Bashon,Joydebpur,M/S. A.M.I & Company,1995
208,Moheshkhali,Cox's Bazar-1,M/S Al-Amin Store,1996
208,Raipur,Laxmipur,M/S Sanjib Mazumder,1997
208,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),1998
208,Fulbaria,Mymensingh 1,Noor Sons,1999
208,Mohanganj,Netrokona,Shashi Mohan Roy,2000
208,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2001
208,Raipura,Bhairab,"J R Corporation Limited, Bhairab",2002
208,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,2003
208,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",2004
208,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,2005
208,Navaron,Jashore-1,M/S Azizur Rahman,2006
208,Senerbazar,Khulna Metro-1,Rafiq Enterprise,2007
208,Kolaroya,Satkhira,M/S Sheikh Brothers,2008
208,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,2009
208,Bangla Bazar,Bhola,A. Rahman & Sons,2010
208,Bhanga,Faridpur,AKHTER ENTERPRISE,2011
208,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),2012
208,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),2013
209,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,2014
209,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,2015
209,Keraniganj,Sutrapur,Sales Promotion Service,2016
209,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,2017
209,Bashon,Joydebpur,M/S. A.M.I & Company,2018
209,Kalamarchara,Cox's Bazar-1,M/S Al-Amin Store,2019
209,Raipur,Laxmipur,M/S Sanjib Mazumder,2020
209,Sreemangal,Moulvibazar,MBKB Ltd (Moulvibazar),2021
209,Fulbaria,Mymensingh 1,Noor Sons,2022
209,Mohanganj,Netrokona,Shashi Mohan Roy,2023
209,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2024
209,Raipura,Bhairab,"J R Corporation Limited, Bhairab",2025
209,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,2026
209,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",2027
209,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,2028
209,Navaron,Jashore-1,M/S Azizur Rahman,2029
209,Senerbazar,Khulna Metro-1,Rafiq Enterprise,2030
209,Kolaroya,Satkhira,M/S Sheikh Brothers,2031
209,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,2032
209,Bangla Bazar,Bhola,A. Rahman & Sons,2033
209,Bhanga,Faridpur,AKHTER ENTERPRISE,2034
209,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),2035
209,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),2036
21,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",2037
21,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",2038
21,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",2039
21,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",2040
21,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",2041
21,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,2042
21,Savar,Savar,"Agrani Trading Company Ltd, Savar",2043
21,Tongi,Tongi,Azahar Trading Ltd.,2044
21,EPZ,CTG Port,Zawad Enterprise,2045
21,Sitakunda,Sitakunda,Arafa Store,2046
21,Dewanhat,Kotwali (CTG),MAQ Distribution,2047
21,Chandpur,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",2048
21,Cumilla-1,Cumilla-1,M/S Rupali Traders,2049
21,Homna,Daudkandi,Abdul Latif Chowdhury,2050
21,Feni,Feni-1,Rokeya & Sons,2051
21,Laksham,Laksam,M/S. Momin Store,2052
21,Bogura,Bogura-1,Mr Brothers,2053
21,Ishwardi,Ishwardi,Daffodils,2054
21,Pabna,Pabna,Sales Connect Limited,2055
21,Dinajpur,Dinajpur,Moulovi Brothers,2056
21,Joypurhat,Joypurhat,M/S. Spectrum Trading Corporation,2057
21,Chapai Nawabganj,Chapai,M/S Haque & Co.,2058
21,Naogaon,Naogaon,Channa & Brothers,2059
21,Natore,Natore,Sumon Trading Corporation,2060
21,Rajshahi-1,Rajshahi 1,M/S Abul Hossain,2061
21,Ulipur,Kurigram,"Asiatic Distributions Limited, Kurigram",2062
21,Phulbari,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,2063
21,Dhap,Rangpur,"Shaireen Enterprise, Rangpur",2064
21,Parbatipur,Saidpur,"Shaireen Enterprise, Nilphamary",2065
210,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,2066
210,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,2067
210,Keraniganj,Sutrapur,Sales Promotion Service,2068
210,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,2069
210,Jhitka,Manikganj,"Agrani Trading Company Ltd, Savar",2070
210,Bashon,Joydebpur,M/S. A.M.I & Company,2071
210,Kalamarchara,Cox's Bazar-1,M/S Al-Amin Store,2072
210,Raipur,Laxmipur,M/S Sanjib Mazumder,2073
210,Fulbaria,Mymensingh 1,Noor Sons,2074
210,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2075
210,Karimganj,Kishoreganj,M. Islam Trade Co. Ltd.,2076
210,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",2077
210,Kalighat,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,2078
210,Navaron,Jashore-1,M/S Azizur Rahman,2079
210,Senerbazar,Khulna Metro-1,Rafiq Enterprise,2080
210,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,2081
210,Bangla Bazar,Bhola,A. Rahman & Sons,2082
210,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),2083
210,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),2084
211,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,2085
211,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,2086
211,Keraniganj,Sutrapur,Sales Promotion Service,2087
211,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,2088
211,Jhitka,Manikganj,"Agrani Trading Company Ltd, Savar",2089
211,Bashon,Joydebpur,M/S. A.M.I & Company,2090
211,Kalamarchara,Cox's Bazar-1,M/S Al-Amin Store,2091
211,Raipur,Laxmipur,M/S Sanjib Mazumder,2092
211,Fulbaria,Mymensingh 1,Noor Sons,2093
211,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2094
211,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",2095
211,Navaron,Jashore-1,M/S Azizur Rahman,2096
211,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,2097
211,Vhurghata,Madaripur,M/S Tarik Ahmed Dipu (Madaripur),2098
211,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),2099
212,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,2100
212,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,2101
212,Keraniganj,Sutrapur,Sales Promotion Service,2102
212,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,2103
212,Jhitka,Manikganj,"Agrani Trading Company Ltd, Savar",2104
212,Bashon,Joydebpur,M/S. A.M.I & Company,2105
212,Kalamarchara,Cox's Bazar-1,M/S Al-Amin Store,2106
212,Raipur,Laxmipur,M/S Sanjib Mazumder,2107
212,Fulbaria,Mymensingh 1,Noor Sons,2108
212,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2109
212,Narsingdi-2,Narsingdi 2,"J R Corporation Limited, Narsingdi",2110
212,Navaron,Jashore-1,M/S Azizur Rahman,2111
212,Swarupkathi,Barishal-2,M/S BARISHAL J AHMED & CO.,2112
212,Pangsha,Rajbari,M/S Tarik Ahmed Dipu (Rajbari),2113
213,Munshiganj,Munshiganj,The Jamal & Co - Narayanganj,2114
213,Kamrangirchar,Kotwali (DHK),Alam Corporation Ltd.,2115
213,Keraniganj,Sutrapur,Sales Promotion Service,2116
213,Mohammadpur,Dhanmondi,The Jamal & Co - Dhanmondi,2117
213,Jhitka,Manikganj,"Agrani Trading Company Ltd, Savar",2118
213,Bashon,Joydebpur,M/S. A.M.I & Company,2119
213,Kalamarchara,Cox's Bazar-1,M/S Al-Amin Store,2120
213,Fulbaria,Mymensingh 1,Noor Sons,2121
213,Bakshiganj,Sherpur,Amin Distribution Company Ltd.,2122
